kind,size,size_kb,root,depth,path,nested_under,rollup_parent
cache-like,3.1 MiB,3124,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.nbagent,,false
cache-like,3.1 MiB,3124,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/AtlasUpdateHelper,,false
cache-like,3.1 MiB,3124,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.siri.SuggestionsBookkeepingService,,false
cache-like,3.1 MiB,3124,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.amsaccountsd,,false
cache-like,3.0 MiB,3112,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.openai.codex,,false
cache-like,3.0 MiB,3112,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.ctcategories.service,,false
cache-like,3.0 MiB,3112,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/azuredatastudio/Cache,/Users/yaniv/Library/Application Support/azuredatastudio,false
support/container,3.0 MiB,3108,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/obs-studio/profiler_data,/Users/yaniv/Library/Application Support/obs-studio,false
cache-like,3.0 MiB,3080,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.itunescloudd,,false
cache-like,2.9 MiB,3012,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Claude/Code Cache,/Users/yaniv/Library/Application Support/Claude,false
support/container,2.9 MiB,3008,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.openai.chat/conversations-v3-d16322da-45b7-4b7e-a1d9-318b0a3bff67,/Users/yaniv/Library/Application Support/com.openai.chat,false
support/container,2.9 MiB,2964,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.wdc.WDDesktop.WDDesktopFinderSync,,false
cache-like,2.8 MiB,2916,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.intelliscapesolutions.caffeine,,false
support/container,2.8 MiB,2888,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mobiletimer.WorldClockWidget,,false
cache-like,2.8 MiB,2840,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/typescript/5.7,/Users/yaniv/Library/Caches/typescript,false
cache-like,2.8 MiB,2832,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/typescript/5.5,/Users/yaniv/Library/Caches/typescript,false
cache-like,2.8 MiB,2832,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/typescript/5.4,/Users/yaniv/Library/Caches/typescript,false
cache-like,2.8 MiB,2820,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/typescript/5.2,/Users/yaniv/Library/Caches/typescript,false
cache-like,2.7 MiB,2788,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.bookdatastored,,false
cache-like,2.7 MiB,2780,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.AMPLibraryAgent,,false
support/container,2.7 MiB,2760,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Claude/Local Storage,/Users/yaniv/Library/Application Support/Claude,false
cache-like,2.7 MiB,2724,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Cursor/CachedProfilesData,/Users/yaniv/Library/Application Support/Cursor,false
cache-like,2.6 MiB,2696,/Users/yaniv/Library/Logs,1,/Users/yaniv/Library/Logs/Adobe,,false
cache-like,2.6 MiB,2628,/Users/yaniv/Library/WebKit,1,/Users/yaniv/Library/WebKit/com.lastpass.lastpassmacdesktop,,true
cache-like,2.6 MiB,2628,/Users/yaniv/Library/WebKit,2,/Users/yaniv/Library/WebKit/com.lastpass.lastpassmacdesktop/WebsiteData,/Users/yaniv/Library/WebKit/com.lastpass.lastpassmacdesktop,false
cache-like,2.5 MiB,2592,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/Jedi/CPython-310-33,/Users/yaniv/Library/Caches/Jedi,false
cache-like,2.5 MiB,2544,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.iTunes,,true
cache-like,2.5 MiB,2544,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.iTunes/CommerceRequestCache,/Users/yaniv/Library/Caches/com.apple.iTunes,false
cache-like,2.4 MiB,2436,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.googlecode.iterm2,,false
cache-like,2.4 MiB,2408,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/PassKit,,true
cache-like,2.3 MiB,2404,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/PassKit/PassAssetCache,/Users/yaniv/Library/Caches/PassKit,false
support/container,2.3 MiB,2404,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CalendarAgent,,false
support/container,2.3 MiB,2376,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/Edge Sidebar,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,2.3 MiB,2344,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.wondershare.Installer,,true
cache-like,2.3 MiB,2340,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.AppleMediaServicesUI,,false
cache-like,2.3 MiB,2328,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices/private-identifiers,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices,false
cache-like,2.3 MiB,2320,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.microsoft.VSCodeInsiders,,false
cache-like,2.3 MiB,2316,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code/Crashpad,/Users/yaniv/Library/Application Support/Code,false
support/container,2.3 MiB,2312,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/com.apple.control-center.tips,,true
support/container,2.3 MiB,2312,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.apple.control-center.tips/.tipkit,/Users/yaniv/Library/Application Support/com.apple.control-center.tips,false
support/container,2.2 MiB,2284,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/sqlops,,true
support/container,2.2 MiB,2284,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/sqlops/pgsql,/Users/yaniv/Library/Application Support/sqlops,false
cache-like,2.2 MiB,2264,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.wondershare.Installer/WebKit,/Users/yaniv/Library/Caches/com.wondershare.Installer,false
cache-like,2.2 MiB,2260,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.assistant_service,,false
support/container,2.2 MiB,2260,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/UMS/database,/Users/yaniv/Library/Application Support/UMS,false
support/container,2.2 MiB,2256,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iCal.CalendarWidgetExtension,,false
cache-like,2.2 MiB,2228,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/familycircled,,false
cache-like,2.2 MiB,2212,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.amsondevicestoraged,,false
cache-like,2.2 MiB,2212,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.assistantd,,false
cache-like,2.1 MiB,2140,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.docker.docker,,false
cache-like,2.1 MiB,2140,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.systempreferences,,false
cache-like,2.1 MiB,2132,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.anthropic.claudefordesktop,,false
support/container,2.1 MiB,2112,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/com.apple.siri.inference,,false
cache-like,2.1 MiB,2100,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.google.GoogleUpdater,,false
cache-like,2.1 MiB,2100,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.akd,,false
cache-like,2.1 MiB,2100,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.microsoft.EdgeUpdater,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.managedappdistributionagent,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.jetpackassetd,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.FeatureAccessAgent,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.NewDeviceOutreach,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/us.zoom.xos,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.sonos.macController2,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.shazamd,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.microsoft.VSCode,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/askpermissiond,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.translationd,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.amsengagementd,,false
cache-like,2.0 MiB,2088,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.brave.Browser,,false
support/container,2.0 MiB,2080,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/Safe Browsing,/Users/yaniv/Library/Application Support/Microsoft Edge,false
support/container,2.0 MiB,2048,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.clock.WorldClockWidget,,false
cache-like,1.9 MiB,1948,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.passd/fsCachedData,/Users/yaniv/Library/Caches/com.apple.passd,false
support/container,1.9 MiB,1948,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/com.apple.sbd,,true
support/container,1.9 MiB,1948,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.apple.sbd/97B59967-41D5-4470-A900-EA3D113430A5,/Users/yaniv/Library/Application Support/com.apple.sbd,false
support/container,1.8 MiB,1860,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/StorageExplorer,,true
support/container,1.8 MiB,1856,/Users/yaniv/Library/Group Containers,1,/Users/yaniv/Library/Group Containers/group.com.apple.siri.sirisuggestions,,false
cache-like,1.8 MiB,1852,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices/PaymentSheetsUI,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices,false
cache-like,1.8 MiB,1848,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.microsoft.edgemac,,false
support/container,1.8 MiB,1824,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.lastpass.LastPass,,false
support/container,1.8 MiB,1812,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Cursor/WebStorage,/Users/yaniv/Library/Application Support/Cursor,false
support/container,1.7 MiB,1784,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/GitHub Desktop,,true
support/container,1.7 MiB,1748,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Cursor/process-monitor,/Users/yaniv/Library/Application Support/Cursor,false
support/container,1.7 MiB,1728,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.operasoftware.Opera/themes_backup,/Users/yaniv/Library/Application Support/com.operasoftware.Opera,false
support/container,1.7 MiB,1704,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/ZxcvbnData,/Users/yaniv/Library/Application Support/Microsoft Edge,false
support/container,1.7 MiB,1692,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/Typosquatting,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,1.6 MiB,1668,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/ZxcvbnData,/Users/yaniv/Library/Caches/com.spotify.client,false
support/container,1.6 MiB,1664,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/ZxcvbnData,/Users/yaniv/Library/Application Support/Comet,false
cache-like,1.6 MiB,1660,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code/CachedExtensions,/Users/yaniv/Library/Application Support/Code,false
support/container,1.6 MiB,1660,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/pgAdmin 4/Default,/Users/yaniv/Library/Application Support/pgAdmin 4,false
cache-like,1.6 MiB,1608,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/LM Studio/GPUCache,/Users/yaniv/Library/Application Support/LM Studio,false
cache-like,1.6 MiB,1608,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Claude/GPUCache,/Users/yaniv/Library/Application Support/Claude,false
cache-like,1.6 MiB,1608,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Docker Desktop/GPUCache,/Users/yaniv/Library/Application Support/Docker Desktop,false
cache-like,1.5 MiB,1580,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.google.GeminiMacOS/Logs,/Users/yaniv/Library/Caches/com.google.GeminiMacOS,false
support/container,1.5 MiB,1580,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/com.intelliscapesolutions.caffeine,,false
support/container,1.5 MiB,1544,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Comet/OptimizationHints,/Users/yaniv/Library/Application Support/Comet,false
support/container,1.5 MiB,1536,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Adobe/AcroCef,/Users/yaniv/Library/Application Support/Adobe,false
support/container,1.5 MiB,1532,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Claude/IndexedDB,/Users/yaniv/Library/Application Support/Claude,false
cache-like,1.5 MiB,1512,/Users/yaniv/Library/WebKit,1,/Users/yaniv/Library/WebKit/company.thebrowser.Browser,,true
cache-like,1.5 MiB,1512,/Users/yaniv/Library/WebKit,2,/Users/yaniv/Library/WebKit/company.thebrowser.Browser/WebsiteData,/Users/yaniv/Library/WebKit/company.thebrowser.Browser,false
support/container,1.5 MiB,1512,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.podcasts.widget,,false
support/container,1.5 MiB,1496,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.weather,,false
cache-like,1.4 MiB,1480,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.storekitagent/fsCachedData,/Users/yaniv/Library/Caches/com.apple.storekitagent,false
cache-like,1.4 MiB,1476,/Users/yaniv/Library/WebKit,1,/Users/yaniv/Library/WebKit/us.zoom.xos,,true
cache-like,1.4 MiB,1464,/Users/yaniv/Library/WebKit,2,/Users/yaniv/Library/WebKit/us.zoom.xos/WebsiteData,/Users/yaniv/Library/WebKit/us.zoom.xos,false
cache-like,1.4 MiB,1436,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.AddressBookSourceSync,,false
support/container,1.4 MiB,1436,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/ProvenanceDataTensors,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,1.4 MiB,1420,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/OptimizationHints,/Users/yaniv/Library/Caches/com.spotify.client,false
support/container,1.4 MiB,1412,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.systempreferences,,false
support/container,1.3 MiB,1380,/Users/yaniv/Library/Group Containers,1,/Users/yaniv/Library/Group Containers/group.net.whatsapp.WhatsApp.shared,,false
support/container,1.3 MiB,1352,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.mobilephone,,false
support/container,1.3 MiB,1348,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CloudDocs.iCloudDriveFileProvider,,false
cache-like,1.3 MiB,1300,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/Animoji,,false
cache-like,1.3 MiB,1288,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.Spotlight/com.apple.e5rt.e5bundlecache,/Users/yaniv/Library/Caches/com.apple.Spotlight,false
cache-like,1.3 MiB,1284,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.operasoftware.Opera/Crash Reports,/Users/yaniv/Library/Application Support/com.operasoftware.Opera,false
support/container,1.2 MiB,1280,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/SmartScreen,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,1.2 MiB,1276,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.openai.chat/fsCachedData,/Users/yaniv/Library/Caches/com.openai.chat,false
support/container,1.2 MiB,1256,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/draw.io,,true
cache-like,1.2 MiB,1252,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.managedappdistributionagent,,false
cache-like,1.2 MiB,1252,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.microsoft.VSCode,,false
support/container,1.2 MiB,1248,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.operasoftware.Opera/CertificateRevocation,/Users/yaniv/Library/Application Support/com.operasoftware.Opera,false
support/container,1.2 MiB,1208,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/pl.ewas.Crax,,false
cache-like,1.2 MiB,1196,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.python/Applications,/Users/yaniv/Library/Caches/com.apple.python,false
cache-like,1.2 MiB,1188,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code/CachedProfilesData,/Users/yaniv/Library/Application Support/Code,false
cache-like,1.2 MiB,1184,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Code - Insiders/CachedProfilesData,/Users/yaniv/Library/Application Support/Code - Insiders,false
cache-like,1.1 MiB,1172,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/org.videolan.vlc,,false
cache-like,1.1 MiB,1172,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/PKIMetadata,/Users/yaniv/Library/Caches/com.spotify.client,false
cache-like,1.1 MiB,1156,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/GameKit,,true
cache-like,1.1 MiB,1132,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.wondershare.filmoramac,,true
support/container,1.1 MiB,1116,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Microsoft Edge/Edge Signal Triggers,/Users/yaniv/Library/Application Support/Microsoft Edge,false
cache-like,1.1 MiB,1104,/Users/yaniv/Library/Logs,1,/Users/yaniv/Library/Logs/F5Networks,,false
support/container,1.1 MiB,1100,/Users/yaniv/Library/Application Support,1,/Users/yaniv/Library/Application Support/com.apple.iTunesCloud,,true
support/container,1.1 MiB,1100,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/com.apple.iTunesCloud/URLBags,/Users/yaniv/Library/Application Support/com.apple.iTunesCloud,false
cache-like,1.1 MiB,1096,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.google.GeminiMacOS/Gemini,/Users/yaniv/Library/Caches/com.google.GeminiMacOS,false
cache-like,1.1 MiB,1096,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/OpenCookieDatabase,/Users/yaniv/Library/Caches/com.spotify.client,false
support/container,1.1 MiB,1084,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/obs-studio/plugin_config,/Users/yaniv/Library/Application Support/obs-studio,false
cache-like,1.1 MiB,1076,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.installer,,true
cache-like,1.0 MiB,1064,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/familycircled,,false
cache-like,1.0 MiB,1064,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.spotify.client,,false
cache-like,1.0 MiB,1044,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/PHTPhenotype,,true
cache-like,1.0 MiB,1040,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/GitKrakenCLI/.cache,/Users/yaniv/Library/Application Support/GitKrakenCLI,false
cache-like,1012.0 KiB,1012,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.google.Keystone,,false
cache-like,1012.0 KiB,1012,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.openai.atlas.local-agent-xpc-helper,,false
cache-like,1000.0 KiB,1000,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/ai.perplexity.CometUpdater,,false
cache-like,1000.0 KiB,1000,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/ksfetch,,false
support/container,996.0 KiB,996,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Firefox/Profile Groups,/Users/yaniv/Library/Application Support/Firefox,false
cache-like,992.0 KiB,992,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.Music/fsCachedData,/Users/yaniv/Library/Caches/com.apple.Music,false
cache-like,976.0 KiB,976,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.microsoft.edgemac/WebKit,/Users/yaniv/Library/Caches/com.microsoft.edgemac,false
cache-like,968.0 KiB,968,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.amsaccountsd/fsCachedData,/Users/yaniv/Library/Caches/com.apple.amsaccountsd,false
cache-like,964.0 KiB,964,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.spotify.client/AutofillStates,/Users/yaniv/Library/Caches/com.spotify.client,false
cache-like,948.0 KiB,948,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/DropboxUpdateClient,,false
cache-like,940.0 KiB,940,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/GameKit/Data,/Users/yaniv/Library/Caches/GameKit,false
cache-like,936.0 KiB,936,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices/Engagement,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices,false
cache-like,936.0 KiB,936,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.obsproject.obs-studio,,false
cache-like,936.0 KiB,936,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.Family-Settings.extension,,false
cache-like,920.0 KiB,920,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.adobe.ARMDCHelper,,true
support/container,916.0 KiB,916,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.voicebankingd,,false
cache-like,912.0 KiB,912,/Users/yaniv/Library/Logs,2,/Users/yaniv/Library/Logs/zoom.us/Diagnostic,/Users/yaniv/Library/Logs/zoom.us,false
support/container,904.0 KiB,904,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.stocks.detailintents,,false
cache-like,888.0 KiB,888,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.AddressBookSourceSync/fsCachedData,/Users/yaniv/Library/Caches/com.apple.AddressBookSourceSync,false
cache-like,884.0 KiB,884,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.paragon-software.ntfs.fsapp,,true
cache-like,884.0 KiB,884,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.paragon-software.ntfs.fsapp/WebKit,/Users/yaniv/Library/Caches/com.paragon-software.ntfs.fsapp,false
cache-like,884.0 KiB,884,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.assistant_service,,false
cache-like,868.0 KiB,868,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.openai.atlas.local-agent-xpc-helper,,false
cache-like,864.0 KiB,864,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.apple.iBooksX,,true
cache-like,864.0 KiB,864,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.iBooksX/CommerceRequestCache,/Users/yaniv/Library/Caches/com.apple.iBooksX,false
cache-like,864.0 KiB,864,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/Jedi/CPython-39-33,/Users/yaniv/Library/Caches/Jedi,false
cache-like,860.0 KiB,860,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.wondershare.filmoramac/WebKit,/Users/yaniv/Library/Caches/com.wondershare.filmoramac,false
cache-like,852.0 KiB,852,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/com.todesktop.230313mzl4w4u92,,false
cache-like,844.0 KiB,844,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.installer/fsCachedData,/Users/yaniv/Library/Caches/com.apple.installer,false
cache-like,820.0 KiB,820,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.appstoreagent,,false
cache-like,820.0 KiB,820,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.apple.amsondevicestoraged,,false
cache-like,808.0 KiB,808,/Users/yaniv/Library/HTTPStorages,1,/Users/yaniv/Library/HTTPStorages/com.adobe.acrobat.AcroPatchInstall,,false
cache-like,804.0 KiB,804,/Users/yaniv/Library/Caches,1,/Users/yaniv/Library/Caches/Welcome to DaVinci Resolve,,true
cache-like,804.0 KiB,804,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/Welcome to DaVinci Resolve/QtWebEngine,/Users/yaniv/Library/Caches/Welcome to DaVinci Resolve,false
cache-like,804.0 KiB,804,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.Music/MusicUIArtworkCache,/Users/yaniv/Library/Caches/com.apple.Music,false
cache-like,800.0 KiB,800,/Users/yaniv/Library/Caches,2,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices/com.apple.AppleMediaServicesKit,/Users/yaniv/Library/Caches/com.apple.AppleMediaServices,false
